# 由 agent_fingerprint/src/data_fetch 生成
# 时间: 2026-09-12 16:37:10
# x402 付款方（agent 弱正样本，真值质量 ★★）
# ★ 全窗口 AuthorizationUsed 扫描（sweep_window main 趟）
#   去重付款方 504,668 个，其中窗口内 ≥20 次的 23,897 个（低于门槛的不写入）
# avg_usd=-1: 金额提纯改用提交者画像（fetch_x402 --profile，见 x402_facilitators.csv）
# 区块 42755201-50819862
address,source,note,n_payments,avg_usd,n_sellers,bad_share,top_submitter
0xe82283a63fc4f43d9072e594eb3384abb7403a76,x402_payer,n=13365 span=97d bad=0 submitters=22,13365,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x2b38a4bb7ce552e82d5664224bacc1c3daf1ab7d,x402_payer,n=13343 span=184d bad=15 submitters=30,13343,-1,-1,0.0011,0x97acce27d5069544480bde0f04d9f47d7422a016
0xe520049c3d13e85195229a0ce471aea50d4ae26b,x402_payer,n=13202 span=72d bad=0 submitters=20,13202,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x002601504720e688cd9fc6c77f1529a13b0b0f27,x402_payer,n=13080 span=5d bad=0 submitters=6,13080,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xfabe6a816ebe650a505347dc83aeb6fdf9e81f3a,x402_payer,n=12963 span=119d bad=0 submitters=20,12963,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x14bd18e99aced6950722468f262acf8c4f085f76,x402_payer,n=12948 span=42d bad=0 submitters=24,12948,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xbd69e86943a3f51c2574ba2bcd9c63ff7b7adf7b,x402_payer,n=12870 span=4d bad=0 submitters=5,12870,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x14305fe5404e56f96b4b1dee8673142f7f5b5078,x402_payer,n=12820 span=3d bad=0 submitters=5,12820,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x8b13f10358673a8a3bc91e256360fb191ba8ded4,x402_payer,n=12796 span=17d bad=0 submitters=5,12796,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x95c7899f5afc7cc498a1cd3dcf276493ff27f342,x402_payer,n=12790 span=32d bad=0 submitters=5,12790,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x6909c628167075208e7975c1668522ee629dc0ac,x402_payer,n=12651 span=34d bad=0 submitters=26,12651,-1,-1,0.0,0x227a3a70e889023c437c49fb15d492b06cfa4986
0xb0e5bc73f0694d01af5ae3844cda60400d1d4600,x402_payer,n=12461 span=116d bad=0 submitters=20,12461,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x998b13dca209c88dae814cb85ae8006264bb1980,x402_payer,n=12413 span=18d bad=0 submitters=5,12413,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x1c10a577b10b186bcc456811313f2cc4328b0b72,x402_payer,n=12370 span=20d bad=0 submitters=5,12370,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xf7a9c8d0bf58a3d2a974c19290252ab2e6de0a53,x402_payer,n=12300 span=6d bad=0 submitters=20,12300,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x254a4ec1106ca0416a28125f0a0e6069b81ed091,x402_payer,n=12288 span=64d bad=58 submitters=39,12288,-1,-1,0.0047,0xb2bd29925cbbcea7628279c91945ca5b98bf371b
0x86fa14c0edcaa2966e1c2c7a1eb20bea0af09537,x402_payer,n=12287 span=47d bad=0 submitters=7,12287,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x466e5f3bb7f25a232d8243196b6b4b7ba90a275a,x402_payer,n=12216 span=40d bad=0 submitters=5,12216,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xbce8355dfdbe6e46c4a2fc6775f239251a053a68,x402_payer,n=12124 span=5d bad=0 submitters=20,12124,-1,-1,0.0,0x2a89407a98a0732b7fd578c4e156b7166540eb5a
0x5ff213bc75c7dd4d36261a2bb41bfdf7181668d8,x402_payer,n=11954 span=3d bad=0 submitters=5,11954,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x33301cc7a901e99ba5e2b2329da6336fab09f7c8,x402_payer,n=11691 span=21d bad=0 submitters=5,11691,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xec98ef672b0141a573f6376bd31e035519b69c3d,x402_payer,n=11450 span=9d bad=0 submitters=5,11450,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x535937b65ae4cc84122491281dc24e7636d00656,x402_payer,n=11409 span=7d bad=0 submitters=20,11409,-1,-1,0.0,0x4c934c63c786157fefd990945b25ea60a0fb0205
0x20f60ba64a84bede125ac680310fe1c15b5edf75,x402_payer,n=11393 span=11d bad=0 submitters=5,11393,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xe96e69c5f2aa672f6c49984923907422d90ff476,x402_payer,n=11380 span=71d bad=11380 submitters=1,11380,-1,-1,1.0,0x3210d7b21bfe1083c9dddbe17e8f947c9029a584
0xc7f347369e5e26c03c050c5ec9cc366b1819c044,x402_payer,n=11140 span=149d bad=0 submitters=1,11140,-1,-1,0.0,0x37dfb4033d5dd98fd335f24d0d42e8fe68d587d6
0x5f114bb1b71f78fcc601ecc479978d685f2d468a,x402_payer,n=11092 span=149d bad=0 submitters=1,11092,-1,-1,0.0,0x37dfb4033d5dd98fd335f24d0d42e8fe68d587d6
0x8d04a6ebb3ff23ce0c49cff095f713d1079bb256,x402_payer,n=11077 span=22d bad=56 submitters=6,11077,-1,-1,0.0051,0x97acce27d5069544480bde0f04d9f47d7422a016
0x3c1d3fe540e7ab8c1416e6ea7b10a61eb508a16a,x402_payer,n=11077 span=26d bad=0 submitters=20,11077,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x78e73e5ca7c6a2ae8c5918d55e8736371d12af82,x402_payer,n=10950 span=1d bad=0 submitters=20,10950,-1,-1,0.0,0x625d8a65134079f8faaac39a7947c73d93c6ac39
0x274b0a5c7f7f3f0b39b97a8470686623f42df03f,x402_payer,n=10900 span=5d bad=0 submitters=5,10900,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xc909eb17242c0d66a56e39ffc0799bad8c512a9e,x402_payer,n=10840 span=30d bad=0 submitters=20,10840,-1,-1,0.0,0xe72f0af4cf41356d433723547f1412ca27fbb1b8
0xb5c7f10cc2325ad35d6b13d5b9fd221d5e58c426,x402_payer,n=10795 span=8d bad=0 submitters=5,10795,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x8aa8fa0fe126e215186ac9ba2126ea79e525c3b6,x402_payer,n=10727 span=4d bad=0 submitters=5,10727,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xf0478dba11510def89e9c9930d5be7842e8cb8c7,x402_payer,n=10524 span=27d bad=0 submitters=5,10524,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x814123cd9993aecf91e2826efc53943a60872796,x402_payer,n=10500 span=7d bad=0 submitters=20,10500,-1,-1,0.0,0xe72f0af4cf41356d433723547f1412ca27fbb1b8
0x738b4a09aa5c7062d011d0f06b22f55417c8c41c,x402_payer,n=10431 span=3d bad=0 submitters=5,10431,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xb39dd52c7cd75e4c5b61b1b0fc6b05b886ed1813,x402_payer,n=10393 span=5d bad=0 submitters=5,10393,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xd7b575b59843c29983e7b088dd97be57e838c345,x402_payer,n=10275 span=19d bad=0 submitters=20,10275,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xa54dc4425190570cb5c841adf445bbecf3b249f5,x402_payer,n=10269 span=73d bad=8371 submitters=3,10269,-1,-1,0.8152,0xa54dc4425190570cb5c841adf445bbecf3b249f5
0x2defae1a4bfa8ecb36526cbcce230d3212df0f84,x402_payer,n=10200 span=2d bad=0 submitters=5,10200,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x7e158dba97082bf7d577414052a42eebaa9eb188,x402_payer,n=10036 span=6d bad=0 submitters=5,10036,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x8a577bbd782e1e29794d9a7e080a4b9d2903e989,x402_payer,n=10000 span=23d bad=0 submitters=5,10000,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xc27f814687ec5066c26e47d940743dc537eb0e1b,x402_payer,n=9954 span=46d bad=0 submitters=10,9954,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x2f71c92945ca36cfc10c4c1d19a8d0389dc20e8f,x402_payer,n=9925 span=62d bad=0 submitters=19,9925,-1,-1,0.0,0xb2bd29925cbbcea7628279c91945ca5b98bf371b
0xa3f536d8401c5167ce137cd33170c5f9a4458f65,x402_payer,n=9921 span=57d bad=0 submitters=5,9921,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x7840b0756a84b197353c36fa6cf75e9a316c8daa,x402_payer,n=9910 span=24d bad=0 submitters=20,9910,-1,-1,0.0,0xe74817f4cdc15844314812b2271276e64e890fae
0xf5273efaa91fabd24b3cc1db7b8e0227e070bb0b,x402_payer,n=9900 span=2d bad=0 submitters=20,9900,-1,-1,0.0,0x772003a2e9c2ccc8af956870a37a66f64f8cec38
0x1505af2cfacf1a9b9062b6361acfda87fdaa4fa7,x402_payer,n=9900 span=3d bad=0 submitters=20,9900,-1,-1,0.0,0x2a89407a98a0732b7fd578c4e156b7166540eb5a
0x965d362dbde08917f42fc54a3b709a99802c1713,x402_payer,n=9833 span=121d bad=0 submitters=20,9833,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xd1058680525c239ebe15ba363a20be07ca07d4fa,x402_payer,n=9800 span=11d bad=0 submitters=5,9800,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xb6be9b4f56fb7786f2e0a7e3f648f4f619ba51cc,x402_payer,n=9767 span=162d bad=0 submitters=20,9767,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x9fda712c64da9589b7c8eb283ab81d85d7a91ce7,x402_payer,n=9733 span=65d bad=0 submitters=20,9733,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x6b1e82d384316e5584393a1fd3ae4b21d890336d,x402_payer,n=9605 span=4d bad=0 submitters=5,9605,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xb1861dea1a79d8a3ec3f2b544499ff6fbc572b42,x402_payer,n=9600 span=8d bad=0 submitters=20,9600,-1,-1,0.0,0xe74817f4cdc15844314812b2271276e64e890fae
0xecfaab49ade4d5ccf3ce3283e7e9d91489a050f9,x402_payer,n=9553 span=5d bad=0 submitters=5,9553,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x728183612b5830de193d0111ac14e1d8c5a366a5,x402_payer,n=9358 span=1d bad=0 submitters=5,9358,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xdaf78a12f7719710b0abd74a3af83f44c78023a0,x402_payer,n=9311 span=2d bad=0 submitters=5,9311,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xce6dc1de39fde99de17aed3d36a0ea8fcd4abbc3,x402_payer,n=9200 span=160d bad=0 submitters=4,9200,-1,-1,0.0,0x0b44230e5a73fdd638e834deb4910e176dfc80fc
0x4d839b4c3cfef1a7ef8a2faa8d3ae219dd84a95d,x402_payer,n=9118 span=1d bad=0 submitters=7,9118,-1,-1,0.0,0x2772f7f74ac0aca38c6238aa5ece72b27beb8c17
0x95410f4be61af7e160830d75ad086e6aceeca67a,x402_payer,n=9042 span=3d bad=0 submitters=5,9042,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xd8268d399521b583451ce14be498b9659cebc50b,x402_payer,n=9035 span=3d bad=0 submitters=20,9035,-1,-1,0.0,0xca5e87f82b3fa093800e6ad67d621a427d79c70d
0xd86fbe93d12f83d8fc19985eab97859f85799f93,x402_payer,n=9034 span=77d bad=0 submitters=5,9034,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x85641e561480b50153a8fe69c4d804a537370762,x402_payer,n=9007 span=26d bad=0 submitters=5,9007,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x0958b41a869ad67ae042cb8152a77860e53734cb,x402_payer,n=8900 span=16d bad=0 submitters=2,8900,-1,-1,0.0,0xc440560291474d195562eb5658630dbc5b91c957
0xa7c8992de2148392ec9e46bcf7cf07f798b595fb,x402_payer,n=8853 span=3d bad=0 submitters=5,8853,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x801108ca1b7caf261d2e4a11e7701af7cd377e8a,x402_payer,n=8802 span=65d bad=0 submitters=21,8802,-1,-1,0.0,0x8cda367232d78c067116e3260da881d2da8ffa39
0x07e68b7f3e3d72321adaf09908e4ab8c14d6bc75,x402_payer,n=8722 span=3d bad=0 submitters=5,8722,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xdefd2c52c453c0657a14096bbb6a58628fc8c2d8,x402_payer,n=8497 span=119d bad=0 submitters=20,8497,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x93f8fc6c295c2c6aa197964bad97bfc07d77b9d7,x402_payer,n=8419 span=25d bad=0 submitters=5,8419,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x5251f0b5cc694450577fc30570735f1c2bc4d7b0,x402_payer,n=8334 span=139d bad=0 submitters=1,8334,-1,-1,0.0,0x5e3bdbd087ecbbe0a4b3f794acda04610ff2c8a5
0xc50257a8a71d6f8107f031b3d66dca21f6551310,x402_payer,n=8310 span=95d bad=22 submitters=21,8310,-1,-1,0.0026,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xc6eda1c262f23cba825732c530789d86ca2d1029,x402_payer,n=8276 span=3d bad=0 submitters=5,8276,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xcc7854ae277e8ec12a6abec254b66d4d0be6f24c,x402_payer,n=8262 span=94d bad=0 submitters=20,8262,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0x2af68ed4ab182eb8942c9a85843eae5e741f3649,x402_payer,n=8224 span=95d bad=0 submitters=25,8224,-1,-1,0.0,0x2bb201f1bb056eb738718bd7a3ad1bef24b883bb
0x75c5122e994d09bd04039d0665e43fc6bcd879db,x402_payer,n=8211 span=24d bad=0 submitters=5,8211,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x9b69217a8fd6273e06dc6a44ea77b4cdcd5c94b9,x402_payer,n=8200 span=4d bad=0 submitters=20,8200,-1,-1,0.0,0x93f6601151ccb08f333ab4b1cccfb1e188c0be44
0xb568692ccd0efe5db54a6e07b054a9cb87b216fa,x402_payer,n=8026 span=22d bad=0 submitters=20,8026,-1,-1,0.0,0x59b7ebc67a3d627fabaf06768c818638452ae704
0x7f757689d7b07161cdfab5eab654b68cfe4f64b2,x402_payer,n=7960 span=13d bad=0 submitters=5,7960,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x85e2599b730046347d0d851c61c512e2f31b62aa,x402_payer,n=7954 span=2d bad=0 submitters=5,7954,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xbadc46dc348607d1da26be8b4bd594f969b197b2,x402_payer,n=7874 span=7d bad=0 submitters=5,7874,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xdf7407633f6fbed36dac8732de73ee6193358ea6,x402_payer,n=7831 span=25d bad=0 submitters=5,7831,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x36db5987948477dd918071308f77aedc4bd185c3,x402_payer,n=7800 span=3d bad=0 submitters=5,7800,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xa449e4ae6aede3f4eb44a48428398650bb7315ac,x402_payer,n=7762 span=154d bad=0 submitters=20,7762,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xcd8abc9ddf4e842af63dbc6b70a71f227061b020,x402_payer,n=7657 span=7d bad=0 submitters=20,7657,-1,-1,0.0,0xca5e87f82b3fa093800e6ad67d621a427d79c70d
0x5e95cd8d85d0dc7069a9eaa9e92017bc4903a55e,x402_payer,n=7640 span=80d bad=2 submitters=23,7640,-1,-1,0.0003,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x5618cea479ecb481de865b4deab323f0985a6d9e,x402_payer,n=7530 span=110d bad=0 submitters=23,7530,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xd544bdc42467a00a3e494c0b9a29bd81a3552b28,x402_payer,n=7510 span=79d bad=0 submitters=20,7510,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xecef74e080717621a8503ea5a7b315d574454c50,x402_payer,n=7479 span=66d bad=0 submitters=1,7479,-1,-1,0.0,0xd0cdcb4e52d5e4a70ba686954749c56055e9f9a3
0x5d4f08d5c2bb60703284bc06671eb680fa41b105,x402_payer,n=7329 span=146d bad=0 submitters=2,7329,-1,-1,0.0,0xd019238eaa8a9ca13c5792ca10b4029d6ce25708
0x2c8ab196fd2f96d3f8ea144783118098adacae45,x402_payer,n=7329 span=7d bad=0 submitters=5,7329,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x47ffc880cff2e8f18fd9567fab5a1fbd217b5552,x402_payer,n=7311 span=57d bad=0 submitters=9,7311,-1,-1,0.0,0xdcab6a5ddeb65de28bedd218f9be1dbf5011d02c
0x8975c89689315d88c401ff45a85f41a9b63ddd04,x402_payer,n=7303 span=80d bad=0 submitters=21,7303,-1,-1,0.0,0x13bfc43fbcd63c4644bbb672a8d13a3b550eb9a7
0x7353a2227e82170ec8b6036cd97b6f93e3235cfd,x402_payer,n=7266 span=149d bad=0 submitters=15,7266,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x04796b9cfd140310b6c11608eb70f60e504b8069,x402_payer,n=7233 span=14d bad=0 submitters=20,7233,-1,-1,0.0,0xe74817f4cdc15844314812b2271276e64e890fae
0x14ca2791f2a6c0725de56103966a0bbb593e8ca7,x402_payer,n=7218 span=52d bad=7218 submitters=1,7218,-1,-1,1.0,0x3210d7b21bfe1083c9dddbe17e8f947c9029a584
0x19b56c0c1cb0e32141c03e2a5aaf1cd538becf0c,x402_payer,n=7213 span=185d bad=0 submitters=6,7213,-1,-1,0.0,0x194e2644dc76f89a26c7e3b7f0aed752a99737a5
0x43698f9ac149d327ed0e56082a460b90549e1ce7,x402_payer,n=7163 span=96d bad=0 submitters=1,7163,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0xf22ffdb0110190f866db1e1051bd812e08eb59cd,x402_payer,n=7162 span=96d bad=0 submitters=1,7162,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x6bfb0a1ea1b9319c2619256c2979782410646836,x402_payer,n=7161 span=3d bad=0 submitters=20,7161,-1,-1,0.0,0x59b7ebc67a3d627fabaf06768c818638452ae704
0xbe3d44e3ca1d16b2a0d5af862984eda7eaef14bc,x402_payer,n=7154 span=30d bad=0 submitters=21,7154,-1,-1,0.0,0x13bfc43fbcd63c4644bbb672a8d13a3b550eb9a7
0xb228f8abd4c41cf53ecf7e07057c14e6ceeb6180,x402_payer,n=7144 span=81d bad=0 submitters=1,7144,-1,-1,0.0,0x7f72a02c682e908d46a5677fe937cdb612d94a3b
0x47ed3359fc21b754dd2573bc508d7e17698fe2c5,x402_payer,n=7125 span=102d bad=0 submitters=1,7125,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0xd3a072b1ad5ae55fa28015fb3c4e07f7801e4551,x402_payer,n=7123 span=90d bad=0 submitters=1,7123,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0xec3ca41be456103a7376ea95d34fa8571016c9e9,x402_payer,n=7107 span=2d bad=0 submitters=20,7107,-1,-1,0.0,0x625d8a65134079f8faaac39a7947c73d93c6ac39
0x0f2184e1a8301f86b290fc62225746820b0b36df,x402_payer,n=7099 span=96d bad=0 submitters=1,7099,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x92941a4cdb35cb41f55de0101be212c7b86ed45f,x402_payer,n=7099 span=96d bad=0 submitters=1,7099,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x13d576e33f3f071a77380e4f682391e404a94662,x402_payer,n=7094 span=96d bad=0 submitters=1,7094,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x5138ffeb7065fedb465b3c1daace737ab29ecb45,x402_payer,n=7092 span=93d bad=0 submitters=1,7092,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0xc0bc6ae8d9843dfe4bb0cfff88785d686c38d47a,x402_payer,n=7081 span=96d bad=0 submitters=1,7081,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x5260a30af5f16e1546082bf91a299741279c0fd5,x402_payer,n=7078 span=2d bad=0 submitters=5,7078,-1,-1,0.0,0x67b9ce703d9ce658d7c4ac3c289cea112fe662af
0xbdea6025a0c367522f7ff1fa96bea7efa0cbc19b,x402_payer,n=7075 span=68d bad=0 submitters=5,7075,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0x6fb6ef36599a2b7af9e93c0d65747471ff360fb9,x402_payer,n=7052 span=5d bad=0 submitters=5,7052,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xed4047da8becc578f43005ee826a96bac620a665,x402_payer,n=7046 span=96d bad=0 submitters=1,7046,-1,-1,0.0,0x1892f72fdb3a966b2ad8595aa5f7741ef72d6085
0x2bb72231eed303cc91a462a1fa738b42b6a9ac6d,x402_payer,n=7007 span=2d bad=0 submitters=5,7007,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x8f387662dc5693f2ff02957ec5019d75fc16c07a,x402_payer,n=6986 span=9d bad=0 submitters=5,6986,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x46bac4b17980e3bde5a4f7a673480f0775d89def,x402_payer,n=6974 span=5d bad=0 submitters=5,6974,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x8a1a037b4fb377fcecd0f8a0b91a6a35df78aa53,x402_payer,n=6965 span=29d bad=0 submitters=26,6965,-1,-1,0.0,0x93f6601151ccb08f333ab4b1cccfb1e188c0be44
0xfac03fc8b2652ac0d01ae5d74d06faeccc8bf7c5,x402_payer,n=6957 span=3d bad=0 submitters=5,6957,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xb18a63614add9bb156142ec451c5739d8e9a1618,x402_payer,n=6942 span=5d bad=0 submitters=5,6942,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xf0c1377143c3bf334a33fdb9063bc7ac3cf3271e,x402_payer,n=6910 span=5d bad=0 submitters=5,6910,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x6ee6e650cd93385df57c231baae2bd92065b473f,x402_payer,n=6887 span=175d bad=0 submitters=21,6887,-1,-1,0.0,0x402feee072d655b85e08f1751af9ddbcd249521f
0xc2b0e14758c9c14bd8e2e70deb0fbb8d64352601,x402_payer,n=6887 span=5d bad=0 submitters=6,6887,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0xd14356b570bbe21e7ed652767965b75ee513f376,x402_payer,n=6878 span=85d bad=0 submitters=22,6878,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xed2ceca9de162c4f2337d7c1ab44ee9c427709da,x402_payer,n=6877 span=142d bad=0 submitters=21,6877,-1,-1,0.0,0x4a15fc613c713fc52e907a77071ec2d0a392a584
0x2da240cd6e681414eb112c196be3d4d720adb6db,x402_payer,n=6851 span=4d bad=0 submitters=5,6851,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
0x18f64c4336d6383bceef8572ad1f8022786fae9e,x402_payer,n=6842 span=115d bad=0 submitters=20,6842,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0x26f508f43c4ec809ac04e1ff4100f109710f22f5,x402_payer,n=6798 span=80d bad=0 submitters=1,6798,-1,-1,0.0,0x7f72a02c682e908d46a5677fe937cdb612d94a3b
0x9c150a7835cc3dbf075df7dc3dac89147462343f,x402_payer,n=6791 span=6d bad=0 submitters=5,6791,-1,-1,0.0,0x97acce27d5069544480bde0f04d9f47d7422a016
0xfd30ef09094dd88e8408e6075dcd8cb9bb1a6369,x402_payer,n=6783 span=11d bad=0 submitters=5,6783,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x926947ffddae36992c2365c03394c6373d4f5529,x402_payer,n=6780 span=10d bad=0 submitters=1,6780,-1,-1,0.0,0xfcfd8bf68599707c59ae37b3d8cc7ca0b079cc2f
0x9ad9ada55cb7405cbd2822506960a56a3f197fc1,x402_payer,n=6743 span=5d bad=0 submitters=5,6743,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xd3a9a5969cf6ea0825304c0d4210e0d40995ceed,x402_payer,n=6739 span=3d bad=0 submitters=5,6739,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xde30bf45caef366d4825c3f2ebcedb9655b805d5,x402_payer,n=6725 span=81d bad=0 submitters=1,6725,-1,-1,0.0,0x7f72a02c682e908d46a5677fe937cdb612d94a3b
0x3fb1861109c1680e28ed148735bd04575a987e25,x402_payer,n=6668 span=90d bad=1651 submitters=750,6668,-1,-1,0.2476,0x211580e0318526e91d4d18641790bdf40fda35a0
0xbb79a5b3823f69e3d384d1ad5df7da5c9b922421,x402_payer,n=6612 span=48d bad=0 submitters=5,6612,-1,-1,0.0,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0x9a913dcfd47be23b8aab717d2cd672077b1792fc,x402_payer,n=6567 span=161d bad=18 submitters=28,6567,-1,-1,0.0027,0x68a96f41ff1e9f2e7b591a931a4ad224e7c07863
0xf68573ad19897c1b52cd98717da2c0d29fb71122,x402_payer,n=6558 span=23d bad=0 submitters=6,6558,-1,-1,0.0,0x13bfc43fbcd63c4644bbb672a8d13a3b550eb9a7
0x9beae8105877fe556f0df89b6bb34e3d16f34543,x402_payer,n=6513 span=37d bad=0 submitters=5,6513,-1,-1,0.0,0xa32ccda98ba7529705a059bd2d213da8de10d101
0xbbec1f361b969a9e275cf21be0bc3e5e76824451,x402_payer,n=6508 span=110d bad=0 submitters=17,6508,-1,-1,0.0,0x4a15fc613c713fc52e907a77071ec2d0a392a584
0x6129332a31aec008b8de24bb5dfbb26912e3a55c,x402_payer,n=6506 span=3d bad=0 submitters=5,6506,-1,-1,0.0,0x8f5cb67b49555e614892b7233cfddebfb746e531
